Id,Date,Sales_USD_cumsum,Number_of_Sales_cumsum,Active_Market_Wallets_cumsum,Primary_Sales_cumsum,Secondary_Sales_cumsum,AverageUSD_cum,Sales_USD,Number_of_Sales,Active_Market_Wallets,Primary_Sales
983,2020-02-28,101640226.06,4229324,148480.0,2767376,2767.0,24.03,117371.59000000400,7291.0,859.0,4524.0
984,2020-02-29,101711718.79,4238955,148704.0,2770448,6559.0,23.99,71492.73000000420,9631.0,224.0,3072.0
985,2020-03-01,101836469.54,4247191,148898.0,2773211,5473.0,23.98,124750.75,8236.0,194.0,2763.0
986,2020-03-02,101983012.33,4259022,149122.0,2775469,9573.0,23.95,146542.78999999200,11831.0,224.0,2258.0
987,2020-03-03,102111382.86,4264209,149363.0,2778592,2064.0,23.95,128370.53000000100,5187.0,241.0,3123.0
988,2020-03-04,102201036.66,4269270,149695.0,2780553,3100.0,23.94,89653.79999999700,5061.0,332.0,1961.0
989,2020-03-05,102270418.01,4273949,149948.0,2782323,2909.0,23.93,69381.35000000890,4679.0,253.0,1770.0
990,2020-03-06,102347804.43,4279097,150053.0,2784418,3053.0,23.92,77386.42000000180,5148.0,105.0,2095.0
991,2020-03-07,102418021.94,4286446,150190.0,2787772,3995.0,23.89,70217.50999999050,7349.0,137.0,3354.0
992,2020-03-08,102502296.76,4290556,150234.0,2789802,2080.0,23.89,84274.82000000780,4110.0,44.0,2030.0
993,2020-03-09,102566314.58,4294183,150357.0,2791528,1901.0,23.88,64017.81999999290,3627.0,123.0,1726.0
994,2020-03-10,102633374.52,4300131,150552.0,2793800,3676.0,23.87,67059.93999999760,5948.0,195.0,2272.0
995,2020-03-11,102718412.14,4307344,150613.0,2795796,5217.0,23.85,85037.62000000480,7213.0,61.0,1996.0
996,2020-03-12,102762744.01,4312418,150689.0,2796592,4278.0,23.83,44331.87000000480,5074.0,76.0,796.0
997,2020-03-13,102811545.34,4314612,150776.0,2797682,1104.0,23.83,48801.32999999820,2194.0,87.0,1090.0
998,2020-03-14,102847974.0,4319882,150917.0,2800244,2708.0,23.81,36428.659999996400,5270.0,141.0,2562.0
999,2020-03-15,102890367.33,4325906,151031.0,2802004,4264.0,23.78,42393.32999999820,6024.0,114.0,1760.0
1000,2020-03-16,102928670.57,4331753,151073.0,2802881,4970.0,23.76,38303.239999994600,5847.0,42.0,877.0
1001,2020-03-17,102966786.54,4338899,151141.0,2804709,5318.0,23.73,38115.97000001370,7146.0,68.0,1828.0
1002,2020-03-18,103031619.7,4348483,151232.0,2808016,6277.0,23.69,64833.159999996400,9584.0,91.0,3307.0
1003,2020-03-19,103123147.97,4355442,151319.0,2810494,4481.0,23.68,91528.26999999580,6959.0,87.0,2478.0
1004,2020-03-20,103174630.88,4361037,151444.0,2813025,3064.0,23.66,51482.909999996400,5595.0,125.0,2531.0
1005,2020-03-21,103228067.59,4367742,151543.0,2816275,3455.0,23.63,53436.710000008300,6705.0,99.0,3250.0
1006,2020-03-22,103298277.75,4373510,151711.0,2820314,1729.0,23.62,70210.15999999640,5768.0,168.0,4039.0
1007,2020-03-23,103354537.15,4378646,151868.0,2823365,2085.0,23.6,56259.40000000600,5136.0,157.0,3051.0
1008,2020-03-24,103399580.37,4382734,152060.0,2825766,1687.0,23.59,45043.21999999880,4088.0,192.0,2401.0
1009,2020-03-25,103467893.28,4386438,152242.0,2827653,1817.0,23.59,68312.90999999640,3704.0,182.0,1887.0
1010,2020-03-26,103538151.06,4392284,152369.0,2830191,3308.0,23.57,70257.78000000120,5846.0,127.0,2538.0
1011,2020-03-27,103589441.62,4397537,152581.0,2832402,3042.0,23.56,51290.560000002400,5253.0,212.0,2211.0
1012,2020-03-28,103662273.45,4406163,152671.0,2835716,5312.0,23.53,72831.82999999820,8626.0,90.0,3314.0
1013,2020-03-29,103713954.87,4412086,152720.0,2838999,2640.0,23.51,51681.42000000180,5923.0,49.0,3283.0
1014,2020-03-30,103781569.33,4417367,152984.0,2841483,2797.0,23.49,67614.45999999340,5281.0,264.0,2484.0
1015,2020-03-31,104261673.44,4434242,153299.0,2855889,2469.0,23.51,480104.1099999990,16875.0,315.0,14406.0
1016,2020-04-01,104346984.75,4441451,153514.0,2858457,4641.0,23.49,85311.31000000240,7209.0,215.0,2568.0
1017,2020-04-02,104401895.42,4445519,153659.0,2860739,1786.0,23.48,54910.67000000180,4068.0,145.0,2282.0
1018,2020-04-03,104461183.91,4452561,153857.0,2863367,4414.0,23.46,59288.489999994600,7042.0,198.0,2628.0
1019,2020-04-04,104537932.0,4463510,154003.0,2865801,8515.0,23.42,76748.09000000360,10949.0,146.0,2434.0
1020,2020-04-05,104593335.51,4469893,154234.0,2868164,4020.0,23.4,55403.510000005400,6383.0,231.0,2363.0
1021,2020-04-06,104636001.99,4476530,154331.0,2869862,4939.0,23.37,42666.47999998930,6637.0,97.0,1698.0
1022,2020-04-07,104684823.02,4481312,154384.0,2871376,3268.0,23.36,48821.03000000120,4782.0,53.0,1514.0
1023,2020-04-08,104782458.41,4485102,154539.0,2873105,2061.0,23.36,97635.3900000006,3790.0,155.0,1729.0
1024,2020-04-09,104837063.9,4489365,154606.0,2875378,1990.0,23.35,54605.49000000950,4263.0,67.0,2273.0
1025,2020-04-10,104987803.48,4494115,154781.0,2878172,1956.0,23.36,150739.5799999980,4750.0,175.0,2794.0
1026,2020-04-11,105039942.26,4501883,154934.0,2881655,4285.0,23.33,52138.78000000120,7768.0,153.0,3483.0
1027,2020-04-12,105086808.12,4508964,155096.0,2885415,3321.0,23.31,46865.859999999400,7081.0,162.0,3760.0
1028,2020-04-13,105132837.4,4514309,155229.0,2888307,2453.0,23.29,46029.28000000120,5345.0,133.0,2892.0
1029,2020-04-14,105195376.72,4523753,155387.0,2891254,6497.0,23.25,62539.31999999290,9444.0,158.0,2947.0
1030,2020-04-15,105249201.95,4529002,155527.0,2893854,2649.0,23.24,53825.23000000420,5249.0,140.0,2600.0
1031,2020-04-16,105335745.17,4532630,155685.0,2895724,1758.0,23.24,86543.21999999880,3628.0,158.0,1870.0
1032,2020-04-17,105396648.08,4537049,155919.0,2898050,2093.0,23.23,60902.909999996400,4419.0,234.0,2326.0
1033,2020-04-18,105519459.27,4542129,156058.0,2900925,2205.0,23.23,122811.18999999800,5080.0,139.0,2875.0
1034,2020-04-19,105583058.93,4547240,156187.0,2903331,2705.0,23.22,63599.660000011300,5111.0,129.0,2406.0
1035,2020-04-20,105635520.45,4550766,156217.0,2905253,1604.0,23.21,52461.51999999580,3526.0,30.0,1922.0
1036,2020-04-21,105756029.83,4555135,156461.0,2908163,1459.0,23.22,120509.37999999500,4369.0,244.0,2910.0
1037,2020-04-22,105850399.45,4558999,156547.0,2910172,1855.0,23.22,94369.62000000480,3864.0,86.0,2009.0
1038,2020-04-23,105985561.96,4563132,156673.0,2912406,1899.0,23.23,135162.50999999000,4133.0,126.0,2234.0
1039,2020-04-24,106059948.54,4566715,156873.0,2914254,1735.0,23.22,74386.58000001310,3583.0,200.0,1848.0
1040,2020-04-25,106169039.45,4571262,156975.0,2916471,2330.0,23.23,109090.90999999600,4547.0,102.0,2217.0
1041,2020-04-26,106274618.64,4576157,157022.0,2919071,2295.0,23.22,105579.18999999800,4895.0,47.0,2600.0
1042,2020-04-27,106354282.61,4580651,157196.0,2921348,2217.0,23.22,79663.96999999880,4494.0,174.0,2277.0
1043,2020-04-28,106412778.02,4585217,157250.0,2923508,2406.0,23.21,58495.409999996400,4566.0,54.0,2160.0
1044,2020-04-29,106479600.92,4588065,157333.0,2925097,1259.0,23.21,66822.90000000600,2848.0,83.0,1589.0
1045,2020-04-30,106579278.38,4590370,157412.0,2926369,1033.0,23.22,99677.45999999340,2305.0,79.0,1272.0
1046,2020-05-01,106685852.38,4594541,157526.0,2928410,2130.0,23.22,106574.0,4171.0,114.0,2041.0
1047,2020-05-02,106817680.26,4598501,157703.0,2930473,1897.0,23.23,131827.88000001000,3960.0,177.0,2063.0
1048,2020-05-03,106907244.77,4603559,157811.0,2932175,3356.0,23.22,89564.50999999050,5058.0,108.0,1702.0
1049,2020-05-04,106964996.38,4606778,157911.0,2934088,1306.0,23.22,57751.609999999400,3219.0,100.0,1913.0
1050,2020-05-05,107048095.91,4609688,158341.0,2936072,926.0,23.22,83099.53000000120,2910.0,430.0,1984.0
1051,2020-05-06,107111644.46,4612167,158583.0,2937694,857.0,23.22,63548.54999999700,2479.0,242.0,1622.0
1052,2020-05-07,107174945.95,4614092,158726.0,2938978,641.0,23.23,63301.49000000950,1925.0,143.0,1284.0
1053,2020-05-08,107265725.87,4616695,158819.0,2940842,739.0,23.23,90779.92000000180,2603.0,93.0,1864.0
1054,2020-05-09,107335723.9,4619888,158941.0,2943078,957.0,23.23,69998.03000000120,3193.0,122.0,2236.0
1055,2020-05-10,107389715.11,4622491,159056.0,2944841,840.0,23.23,53991.20999999340,2603.0,115.0,1763.0
1056,2020-05-11,107435202.34,4625121,159221.0,2946725,746.0,23.23,45487.23000000420,2630.0,165.0,1884.0
1057,2020-05-12,107473701.39,4627608,159416.0,2948451,761.0,23.22,38499.04999999700,2487.0,195.0,1726.0
1058,2020-05-13,107538341.66,4629918,159504.0,2950141,620.0,23.23,64640.26999999580,2310.0,88.0,1690.0
1059,2020-05-14,107625262.67,4632063,159619.0,2951624,662.0,23.23,86921.01000000540,2145.0,115.0,1483.0
1060,2020-05-15,107693753.01,4634690,159804.0,2953270,981.0,23.24,68490.34000000360,2627.0,185.0,1646.0
1061,2020-05-16,107783990.88,4638104,160007.0,2955819,865.0,23.24,90237.86999998990,3414.0,203.0,2549.0
1062,2020-05-17,107853413.0,4641655,160236.0,2958352,1018.0,23.24,69422.12000000480,3551.0,229.0,2533.0
1063,2020-05-18,107933788.84,4644076,160538.0,2960088,685.0,23.24,80375.84000000360,2421.0,302.0,1736.0
1064,2020-05-19,107996332.72,4646403,160713.0,2961687,728.0,23.24,62543.87999999520,2327.0,175.0,1599.0
1065,2020-05-20,108100956.47,4648887,160844.0,2963272,899.0,23.25,104623.75,2484.0,131.0,1585.0
1066,2020-05-21,108220943.74,4651316,161006.0,2964950,751.0,23.27,119987.26999999600,2429.0,162.0,1678.0
1067,2020-05-22,108341735.45,4653793,161221.0,2966552,875.0,23.28,120791.71000000800,2477.0,215.0,1602.0
1068,2020-05-23,108440671.23,4658481,161406.0,2969535,1705.0,23.28,98935.78000000120,4688.0,185.0,2983.0
1069,2020-05-24,108705485.16,4662990,161668.0,2972957,1087.0,23.31,264813.92999999200,4509.0,262.0,3422.0
1070,2020-05-25,108811223.31,4666309,161749.0,2975676,600.0,23.32,105738.15000000600,3319.0,81.0,2719.0
1071,2020-05-26,108918630.25,4669308,161824.0,2977915,760.0,23.33,107406.93999999800,2999.0,75.0,2239.0
1072,2020-05-27,109019621.68,4672119,161980.0,2980096,630.0,23.33,100991.43000000700,2811.0,156.0,2181.0
1073,2020-05-28,109106883.74,4674859,162044.0,2982080,756.0,23.34,87262.05999998750,2740.0,64.0,1984.0
1074,2020-05-29,109191924.4,4677455,162201.0,2983974,702.0,23.34,85040.66000001130,2596.0,157.0,1894.0
1075,2020-05-30,109263124.91,4679844,162352.0,2985754,609.0,23.35,71200.50999999050,2389.0,151.0,1780.0
1076,2020-05-31,109348366.08,4681713,162554.0,2986795,828.0,23.36,85241.17000000180,1869.0,202.0,1041.0
1077,2020-06-01,109447884.01,4683466,162634.0,2987947,601.0,23.37,99517.93000000720,1753.0,80.0,1152.0
1078,2020-06-02,109532456.66,4684880,162718.0,2988819,542.0,23.38,84572.64999999110,1414.0,84.0,872.0
1079,2020-06-03,109630159.68,4686458,162786.0,2989814,583.0,23.39,97703.02000001070,1578.0,68.0,995.0
1080,2020-06-04,109772242.47,4689751,162879.0,2992250,857.0,23.41,142082.78999999200,3293.0,93.0,2436.0
1081,2020-06-05,109871317.17,4692032,163046.0,2993724,807.0,23.42,99074.70000000300,2281.0,167.0,1474.0
1082,2020-06-06,109962726.53,4694998,163154.0,2995835,855.0,23.42,91409.3599999994,2966.0,108.0,2111.0
1083,2020-06-07,110033715.8,4697155,163304.0,2997371,621.0,23.43,70989.26999999580,2157.0,150.0,1536.0
1084,2020-06-08,110093149.09,4699128,163393.0,2998744,600.0,23.43,59433.29000000660,1973.0,89.0,1373.0
1085,2020-06-09,110175016.88,4700903,163459.0,2999907,612.0,23.44,81867.78999999170,1775.0,66.0,1163.0
1086,2020-06-10,110269684.64,4702675,163813.0,3001010,669.0,23.45,94667.76000000540,1772.0,354.0,1103.0
1087,2020-06-11,110396239.16,4705887,163908.0,3003514,708.0,23.46,126554.51999999600,3212.0,95.0,2504.0
1088,2020-06-12,110468210.8,4708126,164074.0,3005181,572.0,23.46,71971.6400000006,2239.0,166.0,1667.0
1089,2020-06-13,110585304.63,4710453,164186.0,3006782,726.0,23.48,117093.82999999800,2327.0,112.0,1601.0
1090,2020-06-14,110668778.34,4713507,164312.0,3008759,1077.0,23.48,83473.71000000830,3054.0,126.0,1977.0
1091,2020-06-15,110783255.81,4715752,164410.0,3010325,679.0,23.49,114477.46999999900,2245.0,98.0,1566.0
1092,2020-06-16,110891191.91,4718398,164504.0,3012410,561.0,23.5,107936.09999999400,2646.0,94.0,2085.0
1093,2020-06-17,110960167.86,4719992,164591.0,3013474,530.0,23.51,68975.95000000300,1594.0,87.0,1064.0
1094,2020-06-18,111098880.21,4721815,164811.0,3014824,473.0,23.53,138712.34999999400,1823.0,220.0,1350.0
1095,2020-06-19,111212692.47,4723415,164950.0,3015858,566.0,23.54,113812.26000000500,1600.0,139.0,1034.0
1096,2020-06-20,111263686.04,4726022,164983.0,3017613,852.0,23.54,50993.57000000780,2607.0,33.0,1755.0
1097,2020-06-21,111332005.58,4729109,165137.0,3019952,748.0,23.54,68319.53999999170,3087.0,154.0,2339.0
1098,2020-06-22,111402187.65,4730823,165142.0,3021168,498.0,23.55,70182.07000000780,1714.0,5.0,1216.0
1099,2020-06-23,111525670.37,4734189,165372.0,3024032,502.0,23.56,123482.71999999900,3366.0,230.0,2864.0
1100,2020-06-24,111600563.44,4735879,165473.0,3025168,554.0,23.56,74893.06999999290,1690.0,101.0,1136.0
1101,2020-06-25,111682109.63,4739453,165575.0,3027899,843.0,23.56,81546.18999999760,3574.0,102.0,2731.0
1102,2020-06-26,111741972.91,4741436,165734.0,3029398,484.0,23.57,59863.28000000120,1983.0,159.0,1499.0
1103,2020-06-27,111785786.85,4743538,165756.0,3030982,518.0,23.57,43813.939999997600,2102.0,22.0,1584.0
1104,2020-06-28,111859704.14,4745164,165978.0,3032091,517.0,23.57,73917.29000000660,1626.0,222.0,1109.0
1105,2020-06-29,111936962.21,4746617,166144.0,3033015,529.0,23.58,77258.06999999290,1453.0,166.0,924.0
1106,2020-06-30,112075456.33,4749695,166232.0,3035569,524.0,23.6,138494.12000000500,3078.0,88.0,2554.0
1107,2020-07-01,112207569.97,4751570,166277.0,3036733,711.0,23.61,132113.6400000010,1875.0,45.0,1164.0
1108,2020-07-02,112316171.54,4753951,166419.0,3038508,606.0,23.63,108601.57000000800,2381.0,142.0,1775.0
1109,2020-07-03,112386584.57,4755926,166538.0,3039791,692.0,23.63,70413.02999998630,1975.0,119.0,1283.0
1110,2020-07-04,112469613.51,4759183,166648.0,3042264,784.0,23.63,83028.94000001250,3257.0,110.0,2473.0
1111,2020-07-05,112536519.64,4761685,166816.0,3044060,706.0,23.63,66906.12999999520,2502.0,168.0,1796.0
1112,2020-07-06,112613179.58,4763754,167061.0,3045435,694.0,23.64,76659.93999999760,2069.0,245.0,1375.0
1113,2020-07-07,112678495.72,4765804,167245.0,3046747,738.0,23.64,65316.140000000600,2050.0,184.0,1312.0
1114,2020-07-08,112775681.14,4768180,167301.0,3048070,1053.0,23.65,97185.42000000180,2376.0,56.0,1323.0
1115,2020-07-09,112877718.96,4771068,167520.0,3049836,1122.0,23.66,102037.81999999300,2888.0,219.0,1766.0
1116,2020-07-10,112971991.93,4773972,167595.0,3051763,977.0,23.66,94272.97000001370,2904.0,75.0,1927.0
1117,2020-07-11,113138747.84,4778057,167765.0,3054783,1065.0,23.68,166755.90999999600,4085.0,170.0,3020.0
1118,2020-07-12,113282398.28,4781171,167827.0,3056809,1088.0,23.69,143650.43999999800,3114.0,62.0,2026.0
1119,2020-07-13,113387632.59,4782825,167918.0,3057889,574.0,23.71,105234.31000000200,1654.0,91.0,1080.0
1120,2020-07-14,113497536.35,4784592,168229.0,3058987,669.0,23.72,109903.75999999000,1767.0,311.0,1098.0
1121,2020-07-15,113588499.78,4786370,168313.0,3060100,665.0,23.73,90963.43000000720,1778.0,84.0,1113.0
1122,2020-07-16,113672350.94,4788467,168404.0,3061486,711.0,23.74,83851.15999999640,2097.0,91.0,1386.0
1123,2020-07-17,113752956.32,4790082,168482.0,3062542,559.0,23.75,80605.37999999520,1615.0,78.0,1056.0
1124,2020-07-18,113821726.56,4792211,168647.0,3064012,659.0,23.75,68770.24000000950,2129.0,165.0,1470.0
1125,2020-07-19,113938449.67,4793672,168656.0,3064985,488.0,23.77,116723.1099999990,1461.0,9.0,973.0
1126,2020-07-20,114044159.13,4795026,168745.0,3065905,434.0,23.78,105709.45999999300,1354.0,89.0,920.0
1127,2020-07-21,114148791.83,4796614,168868.0,3066942,551.0,23.8,104632.70000000300,1588.0,123.0,1037.0
1128,2020-07-22,114288500.6,4798108,168962.0,3067898,538.0,23.82,139708.76999999600,1494.0,94.0,956.0
1129,2020-07-23,114406090.57,4799519,168972.0,3068788,521.0,23.84,117589.96999999900,1411.0,10.0,890.0
1130,2020-07-24,114531066.03,4801155,169051.0,3069941,483.0,23.85,124975.46000000800,1636.0,79.0,1153.0
1131,2020-07-25,114682653.71,4802829,169136.0,3071075,540.0,23.88,151587.67999999200,1674.0,85.0,1134.0
1132,2020-07-26,114798032.64,4804240,169232.0,3072047,439.0,23.9,115378.93000000700,1411.0,96.0,972.0
1133,2020-07-27,114914977.35,4805299,169313.0,3072678,428.0,23.91,116944.70999999300,1059.0,81.0,631.0
1134,2020-07-28,115024683.94,4806458,169423.0,3073360,477.0,23.93,109706.59000000400,1159.0,110.0,682.0
1135,2020-07-29,115192023.97,4807609,169497.0,3074132,379.0,23.96,167340.0300000010,1151.0,74.0,772.0
1136,2020-07-30,115344596.02,4809025,169540.0,3075047,501.0,23.99,152572.04999999700,1416.0,43.0,915.0
1137,2020-07-31,115428067.37,4810158,169756.0,3075805,375.0,24.0,83471.35000000890,1133.0,216.0,758.0
1138,2020-08-01,115519987.33,4811384,170079.0,3076636,395.0,24.01,91919.95999999340,1226.0,323.0,831.0
1139,2020-08-02,115705156.68,4812712,170261.0,3077520,444.0,24.04,185169.35000000900,1328.0,182.0,884.0
1140,2020-08-03,115842963.55,4813852,170426.0,3078322,338.0,24.06,137806.86999999000,1140.0,165.0,802.0
1141,2020-08-04,116279863.56,4819144,170517.0,3083119,495.0,24.13,436900.01000000500,5292.0,91.0,4797.0
1142,2020-08-05,116419793.02,4821162,170613.0,3084533,604.0,24.15,139929.45999999300,2018.0,96.0,1414.0
